er,sx,sy,sz,smin,nd,Pxx,Pyy,Pzz,Nx,Ny,Nz,N_sum
20,1.0,0.7,0.5,0.5,48,4.161464495589645,3.050137549978906,2.251078553760251,0.24030001963486852,0.32785406678033774,0.44423149886510094,1.0123855852803072
20,1.0,0.5,0.5,0.5,48,4.672196490707518,2.545945443658498,2.545945443658498,0.21403209432413414,0.39278139383969285,0.39278139383969285,0.9995948820035199
20,1.0,1.0,0.5,0.5,56,3.7737139733852834,3.773713973385284,2.035656358577815,0.2649909365290159,0.26499093652901584,0.4912420486818498,1.0212239217398815
20,1.0,0.7,0.5,0.5,56,4.171243370575124,3.0506198730004654,2.2512712916919893,0.23973667109769278,0.32780223090084337,0.4441934669048391,1.0117323689033753
20,1.0,0.5,0.5,0.5,56,4.681392389284957,2.5423630660619922,2.5423630660619922,0.21361166013104524,0.3933348518742273,0.3933348518742273,1.0002813638794998
20,1.0,1.0,0.5,0.5,64,3.7795627819216064,3.7795627819216078,2.0368509177376843,0.2645808676027812,0.2645808676027811,0.49095394822056626,1.0201156834261287
20,1.0,0.7,0.5,0.5,64,4.1787803516281485,3.0509182205222642,2.2514074643160877,0.23930427441834246,0.32777017531096503,0.4441666006041119,1.0112410503334193
20,1.0,0.5,0.5,0.5,64,4.688398388857048,2.5394836887201135,2.5394836887201135,0.2132924544929261,0.39378083208086867,0.39378083208086867,1.0008541186546633
20,1.0,1.0,0.5,0.5,72,3.7842228104394526,3.784222810439452,2.0378210381933224,0.2642550531753368,0.2642550531753368,0.4907202257989118,1.0192303321495855
20,1.0,0.7,0.5,0.5,72,4.184789811453112,3.0511077198379732,2.2515072534501743,0.23896062766716672,0.32774981804087344,0.44414691468020623,1.0108573603882465
20,1.0,0.5,0.5,0.5,72,4.693931134080603,2.5371098219761072,2.5371098219761072,0.21304104628622111,0.39414927621111756,0.39414927621111756,1.0013395987084563
20,1.0,1.0,0.5,0.5,80,3.788034509828261,3.7880345098282606,2.038626709396536,0.26398914724917255,0.2639891472491726,0.49052629173882206,1.018504586237167
20,1.0,0.7,0.5,0.5,80,4.189708113391306,3.0512293853168027,2.251582524351236,0.2386801115819409,0.32773674926317353,0.4441320667507565,1.010548927595871
20,1.0,0.5,0.5,0.5,80,4.698422650698401,2.53511302206839,2.5351130220683897,0.2128373870007957,0.3944597307082204,0.3944597307082205,1.0017568484172366
100,1.0,1.0,0.5,0.5,40,4.546994696481949,4.54699469648195,2.2545116399522143,0.2199254819394685,0.21992548193946845,0.44355503971635984,0.8834060035952969
100,1.0,0.7,0.5,0.5,40,5.139070519907533,3.5648180557484235,2.5279946495352448,0.19458771700568003,0.28051922548682584,0.3955704574706451,0.870677399963151
100,1.0,0.5,0.5,0.5,40,5.965634152827668,2.915827320367309,2.9158273203673084,0.16762677267529172,0.34295583727297996,0.34295583727298,0.8535384472212517
100,1.0,1.0,0.5,0.5,48,4.562841892767641,4.562841892767641,2.2576006058632236,0.2191616592249352,0.2191616592249352,0.44294814477055683,0.8812714632204273
100,1.0,0.7,0.5,0.5,48,5.158890690989535,3.5665182193513147,2.5288617743492305,0.19384012182048935,0.2803855016284992,0.3954348197846191,0.8696604432336077
100,1.0,0.5,0.5,0.5,48,5.982587052685695,2.909892056747682,2.9098920567476814,0.1671517674867901,0.3436553592017694,0.34365535920176943,0.8544624858903289
100,1.0,1.0,0.5,0.5,56,4.574580205663802,4.574580205663802,2.2599455507432795,0.2185992932776426,0.2185992932776426,0.44248853680174166,0.8796871233570269
100,1.0,0.7,0.5,0.5,56,5.173559353283353,3.5676050933221064,2.5294685694046994,0.19329052432062252,0.2803000819434343,0.3953399587943273,0.8689305650583841
100,1.0,0.5,0.5,0.5,56,5.994832592688447,2.9052092599797943,2.9052092599797947,0.1668103294860381,0.3442092842589091,0.34420928425890907,0.8552288980038563
100,1.0,1.0,0.5,0.5,64,4.583675324634987,4.583675324634987,2.2617945208003594,0.21816553947996595,0.21816553947996595,0.44212681161069384,0.8784578905706257
100,1.0,0.7,0.5,0.5,64,5.184916350345061,3.568339495206775,2.529914173195305,0.19286714238571065,0.280242393231716,0.39527032600358564,0.8683798616210123
100,1.0,0.5,0.5,0.5,64,6.004128368405962,2.9014020963815916,2.9014020963815916,0.16655206861699565,0.3446609490105229,0.3446609490105229,0.8558739666380415
100,1.0,1.0,0.5,0.5,72,4.590960932365726,4.590960932365725,2.2632951235509715,0.21781932251919625,0.2178193225191963,0.44183367409507834,0.8774723191334709
100,1.0,0.7,0.5,0.5,72,5.194007639683817,3.568856363632808,2.5302536518978376,0.19252955894013174,0.28020180643585235,0.3952172934321987,0.8679486588081828
100,1.0,0.5,0.5,0.5,72,6.011448229906208,2.898233917987919,2.8982339179879193,0.1663492658932209,0.3450377120333489,0.3450377120333488,0.8564246899599186
100,1.0,1.0,0.5,0.5,80,4.596948446679128,4.596948446679128,2.264540929231813,0.2175356133746525,0.2175356133746525,0.44159060544744677,0.8766618321967518
100,1.0,0.7,0.5,0.5,80,5.2014745317635604,3.5692315609341567,2.5305198669485063,0.1922531762663365,0.2801723516471078,0.39517571589187966,0.867601243805324
100,1.0,0.5,0.5,0.5,80,6.017376575981875,2.895548045389707,2.895548045389707,0.1661853778590925,0.3453577645144589,0.3453577645144589,0.8569009068880102
10000000000.0,1.0,1.0,0.5,0.5,40,4.7891772354245035,4.789177235424504,2.3158350827762866,0.20880413291101804,0.20880413291101801,0.4318096773977414,0.8494179432197775
10000000000.0,1.0,0.7,0.5,0.5,40,5.451934486665383,3.716250385986614,2.6057294941649705,0.1834211328925266,0.26908843488340833,0.3837696899234197,0.8362792576993546
10000000000.0,1.0,0.5,0.5,0.5,40,6.3978550402457195,3.0208471918668045,3.0208471918668045,0.156302384738244,0.33103296409442884,0.33103296409442884,0.8183683129271017
10000000000.0,1.0,1.0,0.5,0.5,48,4.8070018639775265,4.8070018639775265,2.3192901494486735,0.2080298756473865,0.2080298756473865,0.43116640677222445,0.8472261580669975
10000000000.0,1.0,0.7,0.5,0.5,48,5.47408880246955,3.718298075159716,2.6068112807700166,0.18267880483576837,0.26894024625958635,0.383610431402082,0.8352294824974367
10000000000.0,1.0,0.5,0.5,0.5,48,6.416140221208527,3.0145235101285044,3.0145235101285035,0.1558569428851483,0.3317273846563471,0.3317273846563472,0.8193117121978426
10000000000.0,1.0,1.0,0.5,0.5,56,4.820232451491655,4.820232451491655,2.321912676875003,0.20745887466288954,0.20745887466288954,0.43067941786074054,0.8455971671865197
10000000000.0,1.0,0.7,0.5,0.5,56,5.490508418713338,3.719626782703406,2.607572070141212,0.18213249552476654,0.26884417669269633,0.38349850861297397,0.8344751808304368
10000000000.0,1.0,0.5,0.5,0.5,56,6.42931574364393,3.009512141805439,3.0095121418054385,0.15553754705368258,0.33227976923864116,0.3322797692386412,0.8200970855309649
10000000000.0,1.0,1.0,0.5,0.5,64,4.830501764471304,4.830501764471302,2.3239805297432254,0.20701783143007493,0.20701783143007502,0.4302962039490448,0.8443318668091947
10000000000.0,1.0,0.7,0.5,0.5,64,5.503236619277314,3.720538454319421,2.6081334382522012,0.18171124906697544,0.2687782997751396,0.383415965354186,0.833905514196301
10000000000.0,1.0,0.5,0.5,0.5,64,6.439297218341632,3.0054238420935815,3.0054238420935815,0.1552964502324275,0.3327317718034069,0.3327317718034069,0.8207599938392414
10000000000.0,1.0,1.0,0.5,0.5,72,4.838740318255922,4.838740318255922,2.325658903072142,0.20666535797077876,0.20666535797077876,0.4299856692995791,0.8433163852411366
10000000000.0,1.0,0.7,0.5,0.5,72,5.51343642640691,3.7211904142395107,2.6085630659625636,0.18137508491264076,0.26873120928544775,0.3833528171307595,0.8334591113288481
10000000000.0,1.0,0.5,0.5,0.5,72,6.447143570633052,3.002012258752867,3.0020122587528664,0.1551074501512627,0.33310989889675946,0.3331098988967595,0.8213272479447817
10000000000.0,1.0,1.0,0.5,0.5,80,4.8455198830848865,4.8455198830848865,2.3270524552853167,0.20637620402526402,0.20637620402526402,0.42972817296350607,0.8424805810140341
10000000000.0,1.0,0.7,0.5,0.5,80,5.521821683840204,3.7216717117010214,2.608901442907652,0.18109965465319777,0.2686964561801561,0.3833030959136149,0.8330992067469687
10000000000.0,1.0,0.5,0.5,0.5,80,6.453488973672721,2.99911333783267,2.999113337832669,0.15495494051040326,0.3334318804779338,0.33343188047793393,0.821818701466271
10,1.0,1.0,0.7,0.7,29,2.737462569554948,2.7374625695549475,2.0867066816105804,0.3653017985055329,0.36530179850553296,0.47922403700177507,1.2098276340128409
10,1.0,0.7,0.7,0.7,29,2.9833418413458106,2.2971167766431857,2.2971167766431857,0.3351945748023604,0.43532832556354245,0.43532832556354245,1.2058512259294454
10,1.0,1.0,0.7,0.7,35,2.743332650068403,2.743332650068403,2.0884829877566924,0.3645201393914317,0.3645201393914317,0.47881644517206845,1.2078567239549318
10,1.0,0.7,0.7,0.7,35,2.992184118461089,2.2984400607151456,2.2984400607151456,0.33420403304403284,0.43507769338516317,0.43507769338516317,1.2043594198143592
10,1.0,1.0,0.7,0.7,40,2.747519204884532,2.747519204884532,2.0897847943181755,0.36396469885349764,0.36396469885349764,0.4785181721672281,1.2064475698742234
10,1.0,0.7,0.7,0.7,40,2.998516242858576,2.299354643068599,2.299354643068599,0.3334982768166264,0.4349046385752187,0.4349046385752187,1.203307553967064
10,1.0,1.0,0.7,0.7,46,2.750668283950898,2.7506682839508976,2.0907838624644093,0.36354801697995326,0.3635480169799533,0.4782895152162208,1.2053855491761274
10,1.0,0.7,0.7,0.7,46,3.003295046818686,2.3000240850687494,2.3000240850687494,0.3329676187024231,0.43477805580027623,0.43477805580027623,1.2025237303029757
10,1.0,1.0,0.7,0.7,52,2.75313071895435,2.75313071895435,2.0915773811486598,0.36322285502658735,0.36322285502658735,0.47810805806802925,1.204553768121204
10,1.0,0.7,0.7,0.7,52,3.007042203222584,2.3005352211983228,2.3005352211983228,0.33255269877101196,0.4346814562044007,0.4346814562044007,1.2019156111798135
10,1.0,1.0,0.7,0.7,58,2.755113980362323,2.7551139803623226,2.092224589834507,0.36296139002876776,0.36296139002876787,0.4779601601370621,1.2038829401945979
10,1.0,0.7,0.7,0.7,58,3.0100672742861923,2.300938315351909,2.3009383153519094,0.3322184884512723,0.4346053057259201,0.43460530572592004,1.2014290999031125
20,1.0,1.0,0.7,0.7,29,3.3105894046056172,3.3105894046056172,2.4107299035741256,0.3020610162676237,0.3020610162676237,0.41481212744630136,1.0189341599815487
20,1.0,0.7,0.7,0.7,29,3.675368110674387,2.694373705004565,2.694373705004565,0.2720815901666273,0.3711437645574505,0.3711437645574505,1.0143691192815283
20,1.0,1.0,0.7,0.7,35,3.319632001458942,3.319632001458942,2.413788765908942,0.3012382094040878,0.3012382094040878,0.41428645875043574,1.0167628775586113
20,1.0,0.7,0.7,0.7,35,3.688695132122653,2.696785715900382,2.696785715900382,0.27109857664614095,0.37081181278288095,0.37081181278288095,1.012722202211903
20,1.0,1.0,0.7,0.7,40,3.326123512634698,3.326123512634698,2.4160281293476014,0.3006502904060461,0.3006502904060461,0.4139024657258562,1.0152030465379482
20,1.0,0.7,0.7,0.7,40,3.6982940944994014,2.6984678518088425,2.6984678518088425,0.27039493735431536,0.3705806609219665,0.3705806609219665,1.0115562591982483
20,1.0,1.0,0.7,0.7,46,3.3310335033833205,3.33103350338332,2.417745747276526,0.3002071276029806,0.30020712760298063,0.4136084206234058,1.0140226758293671
20,1.0,0.7,0.7,0.7,46,3.705574518885887,2.699708307290423,2.6997083072904235,0.2698636864279439,0.3704103874109479,0.37041038741094784,1.0106844612498396
20,1.0,1.0,0.7,0.7,52,3.3348914078873335,3.3348914078873335,2.4191095770434377,0.2998598388046176,0.2998598388046176,0.4133752391746428,1.0130949167838779
20,1.0,0.7,0.7,0.7,52,3.7113082987370523,2.7006613965048167,2.7006613965048163,0.2694467609549703,0.3702796660455825,0.37027966604558255,1.0100060930461352
20,1.0,1.0,0.7,0.7,58,3.3380118161389007,3.3380118161389007,2.4202217935597297,0.2995795267006293,0.2995795267006293,0.4131852719701247,1.0123443253713833
20,1.0,0.7,0.7,0.7,58,3.7159552837095062,2.7014170978364827,2.7014170978364827,0.26910980451888955,0.3701760830642859,0.3701760830642859,1.0094619706474615
100,1.0,1.0,0.7,0.7,29,3.918090798251389,3.918090798251389,2.7263007178465983,0.255226346578362,0.255226346578362,0.36679739452581817,0.8772500876825422
100,1.0,0.7,0.7,0.7,29,4.43721197000727,3.092506234797898,3.0925062347978987,0.2253667408181903,0.32336232300768575,0.3233623230076857,0.8720913868335618
100,1.0,1.0,0.7,0.7,35,3.9314769914386236,3.931476991438624,2.731102315389957,0.25435733241670977,0.2543573324167097,0.366152521772959,0.8748671866063785
100,1.0,0.7,0.7,0.7,35,4.456637745464565,3.0965050544708466,3.0965050544708466,0.2243844030216907,0.3229447336299883,0.3229447336299883,0.8702738702816674
100,1.0,1.0,0.7,0.7,40,3.9411479958754874,3.941147995875488,2.7346206669799717,0.2537331764872889,0.2537331764872889,0.36568143145951143,0.8731477844340891
100,1.0,0.7,0.7,0.7,40,4.470705910707128,3.099315659280312,3.0993156592803115,0.22367832283600841,0.32265187219820285,0.3226518721982029,0.8689820672324141
100,1.0,1.0,0.7,0.7,46,3.948501981389321,3.948501981389321,2.737321802413529,0.2532606048352899,0.2532606048352899,0.36532058419959546,0.8718417938701752
100,1.0,0.7,0.7,0.7,46,4.481425692090985,3.101401686781319,3.1014016867813194,0.22314327374987908,0.32243485397656274,0.3224348539765627,0.8680129817030044
100,1.0,1.0,0.7,0.7,52,3.95430676522564,3.9543067652256387,2.739468526220825,0.2528888271375522,0.2528888271375523,0.3650343088188454,0.8708119630939499
100,1.0,0.7,0.7,0.7,52,4.489902357645976,3.1030132473609227,3.1030132473609227,0.2227219926725295,0.3222673963285489,0.3222673963285489,0.8672567853296274
100,1.0,1.0,0.7,0.7,58,3.959020796566717,3.959020796566717,2.741220730024186,0.25258771079636794,0.25258771079636794,0.36480097682289775,0.8699763984156337
100,1.0,0.7,0.7,0.7,58,4.4967969441037425,3.1042970995041728,3.1042970995041728,0.2223805104900751,0.32213411537179315,0.32213411537179315,0.8666487412336614
10000000000.0,1.0,1.0,0.7,0.7,29,4.098931145612163,4.098931145612163,2.8153181490034287,0.24396604004204445,0.24396604004204445,0.3551996424823183,0.8431317225664072
10000000000.0,1.0,0.7,0.7,0.7,29,4.669862921978187,3.2068583781224733,3.2068583781224733,0.21413904791372182,0.31183166890752195,0.31183166890752195,0.8378023857287658
10000000000.0,1.0,1.0,0.7,0.7,35,4.113822639786032,4.113822639786032,2.8207130881096165,0.2430829152255363,0.2430829152255363,0.35452028219934245,0.840686112650415
10000000000.0,1.0,0.7,0.7,0.7,35,4.691406194038032,3.2114203757907376,3.2114203757907376,0.21315570612300158,0.3113886950268145,0.3113886950268145,0.8359330961766305
10000000000.0,1.0,1.0,0.7,0.7,40,4.124600551921709,4.124600551921709,2.8246682150502345,0.24244772006687676,0.24244772006687676,0.35402387957348674,0.8389193197072402
10000000000.0,1.0,0.7,0.7,0.7,40,4.707031526804531,3.2146336713731234,3.214633671373123,0.21244812028673013,0.3110774359471113,0.31107743594711135,0.8346029921809528
10000000000.0,1.0,1.0,0.7,0.7,46,4.132808548673013,4.132808548673012,2.827706074990731,0.24196620487563744,0.2419662048756375,0.3536435447956796,0.8375759545469545
10000000000.0,1.0,0.7,0.7,0.7,46,4.718953082125638,3.2170227937019433,3.2170227937019433,0.2119114097124172,0.310846414255357,0.310846414255357,0.8336042382231311
10000000000.0,1.0,1.0,0.7,0.7,52,4.139295755152978,4.139295755152977,2.830121419712125,0.24158698946677282,0.24158698946677287,0.3533417305119433,0.8365157094454889
10000000000.0,1.0,0.7,0.7,0.7,52,4.728390466773958,3.2188712812905145,3.218871281290514,0.21148845617275566,0.3106679058005322,0.3106679058005323,0.8328242677738201
10000000000.0,1.0,1.0,0.7,0.7,58,4.144569880123683,4.144569880123683,2.8320936293032393,0.24127956070803608,0.24127956070803608,0.3530956708680649,0.8356547922841371
10000000000.0,1.0,0.7,0.7,0.7,58,4.73607392553523,3.220345795348264,3.2203457953482637,0.2111453528223778,0.3105256589042342,0.3105256589042343,0.8321966706308463
10,1.0,1.0,1.0,1.0,20,2.477021304258856,2.477021304258856,2.477021304258856,0.403710698119816,0.403710698119816,0.403710698119816,1.2111320943594481
10,1.0,1.0,1.0,1.0,24,2.4818772335117107,2.481877233511711,2.481877233511711,0.40292081594425144,0.4029208159442514,0.4029208159442514,1.2087624478327543
10,1.0,1.0,1.0,1.0,28,2.4854122439381117,2.4854122439381117,2.4854122439381117,0.40234774027487274,0.40234774027487274,0.40234774027487274,1.2070432208246182
10,1.0,1.0,1.0,1.0,32,2.4881094930487624,2.4881094930487624,2.4881094930487624,0.4019115729407339,0.4019115729407339,0.4019115729407339,1.2057347188222016
10,1.0,1.0,1.0,1.0,36,2.4902407797127926,2.4902407797127926,2.4902407797127926,0.40156759464654385,0.40156759464654385,0.40156759464654385,1.2047027839396316
10,1.0,1.0,1.0,1.0,40,2.4919710120533587,2.491971012053359,2.491971012053359,0.40128877710178906,0.401288777101789,0.401288777101789,1.203866331305367
20,1.0,1.0,1.0,1.0,20,2.9401233928312966,2.9401233928312966,2.940123392831296,0.34012177939137933,0.34012177939137933,0.3401217793913794,1.020365338174138
20,1.0,1.0,1.0,1.0,24,2.947625067058252,2.947625067058252,2.947625067058252,0.3392561731054914,0.3392561731054914,0.3392561731054914,1.017768519316474
20,1.0,1.0,1.0,1.0,28,2.953113008546519,2.953113008546519,2.953113008546519,0.3386257136472356,0.3386257136472356,0.3386257136472356,1.015877140941707
20,1.0,1.0,1.0,1.0,32,2.957317768523002,2.9573177685230023,2.957317768523002,0.33814425038924323,0.3381442503892432,0.33814425038924323,1.0144327511677296
20,1.0,1.0,1.0,1.0,36,2.9606521957158733,2.9606521957158733,2.9606521957158733,0.33776341626585565,0.33776341626585565,0.33776341626585565,1.013290248797567
20,1.0,1.0,1.0,1.0,40,2.9633677494901254,2.9633677494901254,2.9633677494901254,0.3374538985828064,0.3374538985828064,0.3374538985828064,1.0123616957484192
100,1.0,1.0,1.0,1.0,20,3.413624875780534,3.413624875780534,3.413624875780534,0.29294372884816394,0.29294372884816394,0.29294372884816394,0.8788311865444918
100,1.0,1.0,1.0,1.0,24,3.424663653050819,3.424663653050818,3.424663653050818,0.2919994782872071,0.2919994782872072,0.2919994782872072,0.8759984348616215
100,1.0,1.0,1.0,1.0,28,3.43277805097483,3.4327780509748296,3.43277805097483,0.29130925016140297,0.29130925016140297,0.29130925016140297,0.8739277504842089
100,1.0,1.0,1.0,1.0,32,3.4390201917123684,3.4390201917123675,3.4390201917123684,0.29078049684322343,0.2907804968432235,0.29078049684322343,0.8723414905296705
100,1.0,1.0,1.0,1.0,36,3.4439874269843447,3.443987426984345,3.4439874269843447,0.2903611064793082,0.2903611064793082,0.2903611064793082,0.8710833194379246
100,1.0,1.0,1.0,1.0,40,3.4480450198668184,3.4480450198668184,3.4480450198668184,0.2900194151289316,0.2900194151289316,0.2900194151289316,0.8700582453867948
10000000000.0,1.0,1.0,1.0,1.0,20,3.5513044620790226,3.5513044620790226,3.5513044620790226,0.28158667066652315,0.28158667066652315,0.28158667066652315,0.8447600119995695
10000000000.0,1.0,1.0,1.0,1.0,24,3.563546463158431,3.5635464631584317,3.563546463158431,0.2806193241307378,0.28061932413073776,0.2806193241307378,0.8418579723922133
10000000000.0,1.0,1.0,1.0,1.0,28,3.5725577380016924,3.5725577380016924,3.5725577380016924,0.27991150132099735,0.27991150132099735,0.27991150132099735,0.839734503962992
10000000000.0,1.0,1.0,1.0,1.0,32,3.57949778201214,3.5794977820121403,3.5794977820121403,0.27936880001022685,0.2793688000102268,0.2793688000102268,0.8381064000306804
10000000000.0,1.0,1.0,1.0,1.0,36,3.5850258136087696,3.5850258136087696,3.5850258136087696,0.2789380194150895,0.2789380194150895,0.2789380194150895,0.8368140582452686
10000000000.0,1.0,1.0,1.0,1.0,40,3.5895453879607904,3.5895453879607904,3.5895453879607904,0.27858681028354315,0.27858681028354315,0.27858681028354315,0.8357604308506295
